location	variant	date	sequences
USA	BQ.1.1.43	2023-02-03	3
USA	BQ.1.1.43	2023-02-04	3
USA	BQ.1.1.43	2023-02-05	1
USA	BQ.1.1.43	2023-02-06	5
USA	BQ.1.1.43	2023-02-07	4
USA	BQ.1.1.43	2023-02-08	2
USA	BQ.1.1.43	2023-02-10	3
USA	BQ.1.1.43	2023-02-11	1
USA	BQ.1.1.43	2023-02-12	2
USA	BQ.1.1.43	2023-02-13	3
USA	BQ.1.1.43	2023-02-14	5
USA	BQ.1.1.43	2023-02-15	2
USA	BQ.1.1.43	2023-02-16	2
USA	BQ.1.1.43	2023-02-18	2
USA	BQ.1.1.43	2023-02-21	4
USA	BQ.1.1.43	2023-02-22	1
USA	BQ.1.1.43	2023-02-23	6
USA	BQ.1.1.43	2023-02-24	4
USA	BQ.1.1.43	2023-02-27	2
USA	BQ.1.1.43	2023-02-28	5
USA	BQ.1.1.43	2023-03-01	2
USA	BQ.1.1.5	2022-08-03	1
USA	BQ.1.1.5	2022-09-02	1
USA	BQ.1.1.5	2022-09-06	1
USA	BQ.1.1.5	2022-09-08	1
USA	BQ.1.1.5	2022-09-10	1
USA	BQ.1.1.5	2022-09-14	1
USA	BQ.1.1.5	2022-09-19	1
USA	BQ.1.1.5	2022-09-22	1
USA	BQ.1.1.5	2022-09-23	1
USA	BQ.1.1.5	2022-09-24	1
USA	BQ.1.1.5	2022-09-25	1
USA	BQ.1.1.5	2022-09-26	4
USA	BQ.1.1.5	2022-09-27	4
USA	BQ.1.1.5	2022-09-29	3
USA	BQ.1.1.5	2022-09-30	1
USA	BQ.1.1.5	2022-10-01	1
USA	BQ.1.1.5	2022-10-02	1
USA	BQ.1.1.5	2022-10-03	3
USA	BQ.1.1.5	2022-10-04	1
USA	BQ.1.1.5	2022-10-05	1
USA	BQ.1.1.5	2022-10-06	1
USA	BQ.1.1.5	2022-10-07	7
USA	BQ.1.1.5	2022-10-08	2
USA	BQ.1.1.5	2022-10-09	6
USA	BQ.1.1.5	2022-10-10	4
USA	BQ.1.1.5	2022-10-11	4
USA	BQ.1.1.5	2022-10-12	8
USA	BQ.1.1.5	2022-10-13	9
USA	BQ.1.1.5	2022-10-14	10
USA	BQ.1.1.5	2022-10-15	4
USA	BQ.1.1.5	2022-10-16	5
USA	BQ.1.1.5	2022-10-17	11
USA	BQ.1.1.5	2022-10-18	14
USA	BQ.1.1.5	2022-10-19	13
USA	BQ.1.1.5	2022-10-20	8
USA	BQ.1.1.5	2022-10-21	9
USA	BQ.1.1.5	2022-10-22	4
USA	BQ.1.1.5	2022-10-23	16
USA	BQ.1.1.5	2022-10-24	32
USA	BQ.1.1.5	2022-10-25	21
USA	BQ.1.1.5	2022-10-26	20
USA	BQ.1.1.5	2022-10-27	27
USA	BQ.1.1.5	2022-10-28	21
USA	BQ.1.1.5	2022-10-29	19
USA	BQ.1.1.5	2022-10-30	15
USA	BQ.1.1.5	2022-10-31	31
USA	BQ.1.1.5	2022-11-01	28
USA	BQ.1.1.5	2022-11-02	28
USA	BQ.1.1.5	2022-11-03	20
USA	BQ.1.1.5	2022-11-04	26
USA	BQ.1.1.5	2022-11-05	18
USA	BQ.1.1.5	2022-11-06	20
USA	BQ.1.1.5	2022-11-07	40
USA	BQ.1.1.5	2022-11-08	36
USA	BQ.1.1.5	2022-11-09	34
USA	BQ.1.1.5	2022-11-10	42
USA	BQ.1.1.5	2022-11-11	36
USA	BQ.1.1.5	2022-11-12	18
USA	BQ.1.1.5	2022-11-13	25
USA	BQ.1.1.5	2022-11-14	41
USA	BQ.1.1.5	2022-11-15	43
USA	BQ.1.1.5	2022-11-16	44
USA	BQ.1.1.5	2022-11-17	42
USA	BQ.1.1.5	2022-11-18	36
USA	BQ.1.1.5	2022-11-19	23
USA	BQ.1.1.5	2022-11-20	17
USA	BQ.1.1.5	2022-11-21	60
USA	BQ.1.1.5	2022-11-22	64
USA	BQ.1.1.5	2022-11-23	59
USA	BQ.1.1.5	2022-11-24	21
USA	BQ.1.1.5	2022-11-25	52
USA	BQ.1.1.5	2022-11-26	48
USA	BQ.1.1.5	2022-11-27	48
USA	BQ.1.1.5	2022-11-28	119
USA	BQ.1.1.5	2022-11-29	79
USA	BQ.1.1.5	2022-11-30	62
USA	BQ.1.1.5	2022-12-01	68
USA	BQ.1.1.5	2022-12-02	68
USA	BQ.1.1.5	2022-12-03	42
USA	BQ.1.1.5	2022-12-04	44
USA	BQ.1.1.5	2022-12-05	87
USA	BQ.1.1.5	2022-12-06	103
USA	BQ.1.1.5	2022-12-07	79
USA	BQ.1.1.5	2022-12-08	81
USA	BQ.1.1.5	2022-12-09	72
USA	BQ.1.1.5	2022-12-10	43
USA	BQ.1.1.5	2022-12-11	61
USA	BQ.1.1.5	2022-12-12	92
USA	BQ.1.1.5	2022-12-13	94
USA	BQ.1.1.5	2022-12-14	63
USA	BQ.1.1.5	2022-12-15	75
USA	BQ.1.1.5	2022-12-16	63
USA	BQ.1.1.5	2022-12-17	38
USA	BQ.1.1.5	2022-12-18	43
USA	BQ.1.1.5	2022-12-19	82
USA	BQ.1.1.5	2022-12-20	62
USA	BQ.1.1.5	2022-12-21	88
USA	BQ.1.1.5	2022-12-22	60
USA	BQ.1.1.5	2022-12-23	54
USA	BQ.1.1.5	2022-12-24	40
USA	BQ.1.1.5	2022-12-25	12
USA	BQ.1.1.5	2022-12-26	57
USA	BQ.1.1.5	2022-12-27	55
USA	BQ.1.1.5	2022-12-28	64
USA	BQ.1.1.5	2022-12-29	48
USA	BQ.1.1.5	2022-12-30	50
USA	BQ.1.1.5	2022-12-31	23
USA	BQ.1.1.5	2023-01-01	13
USA	BQ.1.1.5	2023-01-02	47
USA	BQ.1.1.5	2023-01-03	62
USA	BQ.1.1.5	2023-01-04	55
USA	BQ.1.1.5	2023-01-05	33
USA	BQ.1.1.5	2023-01-06	42
USA	BQ.1.1.5	2023-01-07	20
USA	BQ.1.1.5	2023-01-08	30
USA	BQ.1.1.5	2023-01-09	44
USA	BQ.1.1.5	2023-01-10	43
USA	BQ.1.1.5	2023-01-11	37
USA	BQ.1.1.5	2023-01-12	25
USA	BQ.1.1.5	2023-01-13	30
USA	BQ.1.1.5	2023-01-14	15
USA	BQ.1.1.5	2023-01-15	17
USA	BQ.1.1.5	2023-01-16	18
USA	BQ.1.1.5	2023-01-17	44
USA	BQ.1.1.5	2023-01-18	29
USA	BQ.1.1.5	2023-01-19	10
USA	BQ.1.1.5	2023-01-20	23
USA	BQ.1.1.5	2023-01-21	16
USA	BQ.1.1.5	2023-01-22	15
USA	BQ.1.1.5	2023-01-23	36
USA	BQ.1.1.5	2023-01-24	19
USA	BQ.1.1.5	2023-01-25	23
USA	BQ.1.1.5	2023-01-26	15
USA	BQ.1.1.5	2023-01-27	13
USA	BQ.1.1.5	2023-01-28	4
USA	BQ.1.1.5	2023-01-29	10
USA	BQ.1.1.5	2023-01-30	19
USA	BQ.1.1.5	2023-01-31	16
USA	BQ.1.1.5	2023-02-01	13
USA	BQ.1.1.5	2023-02-02	18
USA	BQ.1.1.5	2023-02-03	14
USA	BQ.1.1.5	2023-02-04	7
USA	BQ.1.1.5	2023-02-05	11
USA	BQ.1.1.5	2023-02-06	13
USA	BQ.1.1.5	2023-02-07	10
USA	BQ.1.1.5	2023-02-08	22
USA	BQ.1.1.5	2023-02-09	8
USA	BQ.1.1.5	2023-02-10	7
USA	BQ.1.1.5	2023-02-11	3
USA	BQ.1.1.5	2023-02-12	4
USA	BQ.1.1.5	2023-02-13	9
USA	BQ.1.1.5	2023-02-14	9
USA	BQ.1.1.5	2023-02-15	11
USA	BQ.1.1.5	2023-02-16	3
USA	BQ.1.1.5	2023-02-17	2
USA	BQ.1.1.5	2023-02-18	1
USA	BQ.1.1.5	2023-02-20	5
USA	BQ.1.1.5	2023-02-21	8
USA	BQ.1.1.5	2023-02-22	1
USA	BQ.1.1.5	2023-02-23	14
USA	BQ.1.1.5	2023-02-24	7
USA	BQ.1.1.5	2023-02-26	2
USA	BQ.1.1.5	2023-02-27	5
USA	BQ.1.1.5	2023-02-28	4
USA	BQ.1.1.5	2023-03-01	3
USA	BQ.1.1.51	2022-09-16	1
USA	BQ.1.1.51	2022-09-20	3
USA	BQ.1.1.51	2022-09-21	1
USA	BQ.1.1.51	2022-09-23	1
USA	BQ.1.1.51	2022-09-26	1
USA	BQ.1.1.51	2022-09-27	1
USA	BQ.1.1.51	2022-09-28	2
USA	BQ.1.1.51	2022-09-29	1
USA	BQ.1.1.51	2022-09-30	1
USA	BQ.1.1.51	2022-10-01	1
USA	BQ.1.1.51	2022-10-03	1
USA	BQ.1.1.51	2022-10-04	1
USA	BQ.1.1.51	2022-10-06	2
USA	BQ.1.1.51	2022-10-09	1
USA	BQ.1.1.51	2022-10-11	2
USA	BQ.1.1.51	2022-10-12	2
USA	BQ.1.1.51	2022-10-13	1
USA	BQ.1.1.51	2022-10-14	3
USA	BQ.1.1.51	2022-10-15	2
USA	BQ.1.1.51	2022-10-16	1
USA	BQ.1.1.51	2022-10-17	2
USA	BQ.1.1.51	2022-10-18	2
USA	BQ.1.1.51	2022-10-19	1
USA	BQ.1.1.51	2022-10-21	1
USA	BQ.1.1.51	2022-10-22	2
USA	BQ.1.1.51	2022-10-23	2
USA	BQ.1.1.51	2022-10-24	4
USA	BQ.1.1.51	2022-10-25	2
USA	BQ.1.1.51	2022-10-26	6
USA	BQ.1.1.51	2022-10-27	3
USA	BQ.1.1.51	2022-10-28	6
USA	BQ.1.1.51	2022-10-29	1
USA	BQ.1.1.51	2022-10-30	4
USA	BQ.1.1.51	2022-10-31	1
USA	BQ.1.1.51	2022-11-01	3
USA	BQ.1.1.51	2022-11-02	5
USA	BQ.1.1.51	2022-11-03	3
USA	BQ.1.1.51	2022-11-04	5
USA	BQ.1.1.51	2022-11-05	5
USA	BQ.1.1.51	2022-11-06	7
USA	BQ.1.1.51	2022-11-07	4
USA	BQ.1.1.51	2022-11-08	2
USA	BQ.1.1.51	2022-11-09	4
USA	BQ.1.1.51	2022-11-10	6
USA	BQ.1.1.51	2022-11-11	2
USA	BQ.1.1.51	2022-11-12	2
USA	BQ.1.1.51	2022-11-13	5
USA	BQ.1.1.51	2022-11-14	14
USA	BQ.1.1.51	2022-11-15	10
USA	BQ.1.1.51	2022-11-16	5
USA	BQ.1.1.51	2022-11-17	4
USA	BQ.1.1.51	2022-11-18	8
USA	BQ.1.1.51	2022-11-19	3
USA	BQ.1.1.51	2022-11-20	6
USA	BQ.1.1.51	2022-11-21	12
USA	BQ.1.1.51	2022-11-22	11
USA	BQ.1.1.51	2022-11-23	15
USA	BQ.1.1.51	2022-11-24	2
USA	BQ.1.1.51	2022-11-25	14
USA	BQ.1.1.51	2022-11-26	6
USA	BQ.1.1.51	2022-11-27	13
USA	BQ.1.1.51	2022-11-28	14
USA	BQ.1.1.51	2022-11-29	18
USA	BQ.1.1.51	2022-11-30	18
USA	BQ.1.1.51	2022-12-01	17
USA	BQ.1.1.51	2022-12-02	24
USA	BQ.1.1.51	2022-12-03	17
USA	BQ.1.1.51	2022-12-04	15
USA	BQ.1.1.51	2022-12-05	13
USA	BQ.1.1.51	2022-12-06	21
USA	BQ.1.1.51	2022-12-07	20
USA	BQ.1.1.51	2022-12-08	22
USA	BQ.1.1.51	2022-12-09	26
USA	BQ.1.1.51	2022-12-10	15
USA	BQ.1.1.51	2022-12-11	14
USA	BQ.1.1.51	2022-12-12	22
USA	BQ.1.1.51	2022-12-13	12
USA	BQ.1.1.51	2022-12-14	14
USA	BQ.1.1.51	2022-12-15	15
USA	BQ.1.1.51	2022-12-16	12
USA	BQ.1.1.51	2022-12-17	14
USA	BQ.1.1.51	2022-12-18	11
USA	BQ.1.1.51	2022-12-19	26
USA	BQ.1.1.51	2022-12-20	14
USA	BQ.1.1.51	2022-12-21	14
USA	BQ.1.1.51	2022-12-22	15
USA	BQ.1.1.51	2022-12-23	17
USA	BQ.1.1.51	2022-12-24	8
USA	BQ.1.1.51	2022-12-25	3
USA	BQ.1.1.51	2022-12-26	16
USA	BQ.1.1.51	2022-12-27	20
USA	BQ.1.1.51	2022-12-28	11
USA	BQ.1.1.51	2022-12-29	25
USA	BQ.1.1.51	2022-12-30	31
USA	BQ.1.1.51	2022-12-31	10
USA	BQ.1.1.51	2023-01-01	7
USA	BQ.1.1.51	2023-01-02	19
USA	BQ.1.1.51	2023-01-03	19
USA	BQ.1.1.51	2023-01-04	15
USA	BQ.1.1.51	2023-01-05	14
USA	BQ.1.1.51	2023-01-06	14
USA	BQ.1.1.51	2023-01-07	7
USA	BQ.1.1.51	2023-01-08	4
USA	BQ.1.1.51	2023-01-09	10
USA	BQ.1.1.51	2023-01-10	5
USA	BQ.1.1.51	2023-01-11	7
USA	BQ.1.1.51	2023-01-12	5
USA	BQ.1.1.51	2023-01-13	13
USA	BQ.1.1.51	2023-01-14	7
USA	BQ.1.1.51	2023-01-15	8
USA	BQ.1.1.51	2023-01-16	18
USA	BQ.1.1.51	2023-01-17	9
USA	BQ.1.1.51	2023-01-18	10
USA	BQ.1.1.51	2023-01-19	8
USA	BQ.1.1.51	2023-01-20	10
USA	BQ.1.1.51	2023-01-21	6
USA	BQ.1.1.51	2023-01-22	6
USA	BQ.1.1.51	2023-01-23	12
USA	BQ.1.1.51	2023-01-24	9
USA	BQ.1.1.51	2023-01-25	7
USA	BQ.1.1.51	2023-01-26	13
USA	BQ.1.1.51	2023-01-27	7
USA	BQ.1.1.51	2023-01-28	7
USA	BQ.1.1.51	2023-01-29	2
USA	BQ.1.1.51	2023-01-30	9
USA	BQ.1.1.51	2023-01-31	1
USA	BQ.1.1.51	2023-02-01	7
USA	BQ.1.1.51	2023-02-02	4
USA	BQ.1.1.51	2023-02-03	7
USA	BQ.1.1.51	2023-02-04	4
USA	BQ.1.1.51	2023-02-05	3
USA	BQ.1.1.51	2023-02-06	4
USA	BQ.1.1.51	2023-02-07	5
USA	BQ.1.1.51	2023-02-08	4
USA	BQ.1.1.51	2023-02-09	3
USA	BQ.1.1.51	2023-02-10	2
USA	BQ.1.1.51	2023-02-11	4
USA	BQ.1.1.51	2023-02-12	1
USA	BQ.1.1.51	2023-02-13	4
USA	BQ.1.1.51	2023-02-14	3
USA	BQ.1.1.51	2023-02-15	3
USA	BQ.1.1.51	2023-02-16	4
USA	BQ.1.1.51	2023-02-17	3
USA	BQ.1.1.51	2023-02-18	2
USA	BQ.1.1.51	2023-02-19	3
USA	BQ.1.1.51	2023-02-20	2
USA	BQ.1.1.51	2023-02-21	2
USA	BQ.1.1.51	2023-02-23	3
USA	BQ.1.1.51	2023-02-24	2
USA	BQ.1.1.51	2023-02-25	1
USA	BQ.1.1.51	2023-02-26	3
USA	BQ.1.1.51	2023-02-27	1
USA	BQ.1.1.51	2023-02-28	1
USA	BQ.1.1.52	2022-09-29	1
USA	BQ.1.1.52	2022-10-02	1
USA	BQ.1.1.52	2022-10-04	1
USA	BQ.1.1.52	2022-10-06	1
USA	BQ.1.1.52	2022-10-09	1
USA	BQ.1.1.52	2022-10-10	2
USA	BQ.1.1.52	2022-10-11	1
USA	BQ.1.1.52	2022-10-12	1
USA	BQ.1.1.52	2022-10-13	2
USA	BQ.1.1.52	2022-10-15	3
USA	BQ.1.1.52	2022-10-17	2
USA	BQ.1.1.52	2022-10-18	1
USA	BQ.1.1.52	2022-10-19	3
USA	BQ.1.1.52	2022-10-20	1
USA	BQ.1.1.52	2022-10-22	2
USA	BQ.1.1.52	2022-10-23	1
USA	BQ.1.1.52	2022-10-24	3
USA	BQ.1.1.52	2022-10-25	1
USA	BQ.1.1.52	2022-10-26	2
USA	BQ.1.1.52	2022-10-27	2
USA	BQ.1.1.52	2022-10-28	2
USA	BQ.1.1.52	2022-10-29	2
USA	BQ.1.1.52	2022-10-30	1
USA	BQ.1.1.52	2022-10-31	7
USA	BQ.1.1.52	2022-11-01	6
USA	BQ.1.1.52	2022-11-02	7
USA	BQ.1.1.52	2022-11-03	6
USA	BQ.1.1.52	2022-11-04	7
USA	BQ.1.1.52	2022-11-05	8
USA	BQ.1.1.52	2022-11-06	6
USA	BQ.1.1.52	2022-11-07	10
USA	BQ.1.1.52	2022-11-08	10
USA	BQ.1.1.52	2022-11-09	6
USA	BQ.1.1.52	2022-11-10	3
USA	BQ.1.1.52	2022-11-11	2
USA	BQ.1.1.52	2022-11-12	4
USA	BQ.1.1.52	2022-11-13	5
USA	BQ.1.1.52	2022-11-14	11
USA	BQ.1.1.52	2022-11-15	12
USA	BQ.1.1.52	2022-11-16	13
USA	BQ.1.1.52	2022-11-17	12
USA	BQ.1.1.52	2022-11-18	5
USA	BQ.1.1.52	2022-11-19	3
USA	BQ.1.1.52	2022-11-20	6
USA	BQ.1.1.52	2022-11-21	7
USA	BQ.1.1.52	2022-11-22	8
USA	BQ.1.1.52	2022-11-23	8
USA	BQ.1.1.52	2022-11-25	8
USA	BQ.1.1.52	2022-11-26	12
USA	BQ.1.1.52	2022-11-27	6
USA	BQ.1.1.52	2022-11-28	14
USA	BQ.1.1.52	2022-11-29	12
USA	BQ.1.1.52	2022-11-30	7
USA	BQ.1.1.52	2022-12-01	10
USA	BQ.1.1.52	2022-12-02	9
USA	BQ.1.1.52	2022-12-03	9
USA	BQ.1.1.52	2022-12-04	4
USA	BQ.1.1.52	2022-12-05	17
USA	BQ.1.1.52	2022-12-06	7
USA	BQ.1.1.52	2022-12-07	8
USA	BQ.1.1.52	2022-12-08	11
USA	BQ.1.1.52	2022-12-09	7
USA	BQ.1.1.52	2022-12-10	7
USA	BQ.1.1.52	2022-12-11	8
USA	BQ.1.1.52	2022-12-12	16
USA	BQ.1.1.52	2022-12-13	15
USA	BQ.1.1.52	2022-12-14	18
USA	BQ.1.1.52	2022-12-15	10
USA	BQ.1.1.52	2022-12-16	7
USA	BQ.1.1.52	2022-12-17	12
USA	BQ.1.1.52	2022-12-18	11
USA	BQ.1.1.52	2022-12-19	16
USA	BQ.1.1.52	2022-12-20	7
USA	BQ.1.1.52	2022-12-21	19
USA	BQ.1.1.52	2022-12-22	10
USA	BQ.1.1.52	2022-12-23	11
USA	BQ.1.1.52	2022-12-24	6
USA	BQ.1.1.52	2022-12-25	4
USA	BQ.1.1.52	2022-12-26	14
USA	BQ.1.1.52	2022-12-27	14
USA	BQ.1.1.52	2022-12-28	10
USA	BQ.1.1.52	2022-12-29	7
USA	BQ.1.1.52	2022-12-30	10
USA	BQ.1.1.52	2022-12-31	8
USA	BQ.1.1.52	2023-01-01	2
USA	BQ.1.1.52	2023-01-02	10
USA	BQ.1.1.52	2023-01-03	10
USA	BQ.1.1.52	2023-01-04	10
USA	BQ.1.1.52	2023-01-05	14
USA	BQ.1.1.52	2023-01-06	10
USA	BQ.1.1.52	2023-01-07	3
USA	BQ.1.1.52	2023-01-08	6
USA	BQ.1.1.52	2023-01-09	8
USA	BQ.1.1.52	2023-01-10	14
USA	BQ.1.1.52	2023-01-11	6
USA	BQ.1.1.52	2023-01-12	12
USA	BQ.1.1.52	2023-01-13	6
USA	BQ.1.1.52	2023-01-14	3
USA	BQ.1.1.52	2023-01-15	1
USA	BQ.1.1.52	2023-01-16	5
USA	BQ.1.1.52	2023-01-17	7
USA	BQ.1.1.52	2023-01-18	1
USA	BQ.1.1.52	2023-01-19	8
USA	BQ.1.1.52	2023-01-20	8
USA	BQ.1.1.52	2023-01-21	1
USA	BQ.1.1.52	2023-01-22	4
USA	BQ.1.1.52	2023-01-23	8
USA	BQ.1.1.52	2023-01-24	9
USA	BQ.1.1.52	2023-01-25	14
USA	BQ.1.1.52	2023-01-26	2
USA	BQ.1.1.52	2023-01-27	3
USA	BQ.1.1.52	2023-01-28	4
USA	BQ.1.1.52	2023-01-29	2
USA	BQ.1.1.52	2023-01-30	9
USA	BQ.1.1.52	2023-01-31	5
USA	BQ.1.1.52	2023-02-01	2
USA	BQ.1.1.52	2023-02-02	6
USA	BQ.1.1.52	2023-02-03	3
USA	BQ.1.1.52	2023-02-04	5
USA	BQ.1.1.52	2023-02-05	1
USA	BQ.1.1.52	2023-02-06	4
USA	BQ.1.1.52	2023-02-07	4
USA	BQ.1.1.52	2023-02-08	8
USA	BQ.1.1.52	2023-02-09	3
USA	BQ.1.1.52	2023-02-10	1
USA	BQ.1.1.52	2023-02-11	1
USA	BQ.1.1.52	2023-02-12	6
USA	BQ.1.1.52	2023-02-13	3
USA	BQ.1.1.52	2023-02-14	7
USA	BQ.1.1.52	2023-02-16	2
USA	BQ.1.1.52	2023-02-17	2
USA	BQ.1.1.52	2023-02-18	4
USA	BQ.1.1.52	2023-02-20	2
USA	BQ.1.1.52	2023-02-21	4
USA	BQ.1.1.52	2023-02-22	1
USA	BQ.1.1.52	2023-02-23	1
USA	BQ.1.1.52	2023-02-24	4
USA	BQ.1.1.52	2023-02-27	4
USA	BQ.1.1.52	2023-02-28	1
USA	BQ.1.1.54	2022-09-29	1
USA	BQ.1.1.54	2022-10-17	1
USA	BQ.1.1.54	2022-10-19	1
USA	BQ.1.1.54	2022-10-21	1
USA	BQ.1.1.54	2022-11-01	1
USA	BQ.1.1.54	2022-11-02	1
USA	BQ.1.1.54	2022-11-03	1
USA	BQ.1.1.54	2022-11-07	1
USA	BQ.1.1.54	2022-11-08	4
USA	BQ.1.1.54	2022-11-15	1
USA	BQ.1.1.54	2022-11-16	1
USA	BQ.1.1.54	2022-11-17	2
USA	BQ.1.1.54	2022-11-19	2
USA	BQ.1.1.54	2022-11-20	3
USA	BQ.1.1.54	2022-11-21	1
USA	BQ.1.1.54	2022-11-22	2
USA	BQ.1.1.54	2022-11-23	1
USA	BQ.1.1.54	2022-11-25	3
USA	BQ.1.1.54	2022-11-26	2
USA	BQ.1.1.54	2022-11-28	6
USA	BQ.1.1.54	2022-11-29	6
USA	BQ.1.1.54	2022-12-01	5
USA	BQ.1.1.54	2022-12-02	8
USA	BQ.1.1.54	2022-12-03	1
USA	BQ.1.1.54	2022-12-04	2
USA	BQ.1.1.54	2022-12-05	8
USA	BQ.1.1.54	2022-12-06	4
USA	BQ.1.1.54	2022-12-07	9
USA	BQ.1.1.54	2022-12-08	2
USA	BQ.1.1.54	2022-12-09	6
USA	BQ.1.1.54	2022-12-10	3
USA	BQ.1.1.54	2022-12-11	5
USA	BQ.1.1.54	2022-12-12	12
USA	BQ.1.1.54	2022-12-13	10
USA	BQ.1.1.54	2022-12-14	5
USA	BQ.1.1.54	2022-12-15	4
USA	BQ.1.1.54	2022-12-16	7
USA	BQ.1.1.54	2022-12-17	1
USA	BQ.1.1.54	2022-12-18	1
USA	BQ.1.1.54	2022-12-19	8
USA	BQ.1.1.54	2022-12-20	2
USA	BQ.1.1.54	2022-12-21	6
USA	BQ.1.1.54	2022-12-22	7
USA	BQ.1.1.54	2022-12-23	6
USA	BQ.1.1.54	2022-12-24	2
USA	BQ.1.1.54	2022-12-26	6
USA	BQ.1.1.54	2022-12-27	9
USA	BQ.1.1.54	2022-12-28	9
USA	BQ.1.1.54	2022-12-29	8
USA	BQ.1.1.54	2022-12-30	4
USA	BQ.1.1.54	2022-12-31	7
USA	BQ.1.1.54	2023-01-01	1
USA	BQ.1.1.54	2023-01-02	6
USA	BQ.1.1.54	2023-01-03	8
USA	BQ.1.1.54	2023-01-04	12
USA	BQ.1.1.54	2023-01-05	7
USA	BQ.1.1.54	2023-01-06	5
USA	BQ.1.1.54	2023-01-07	4
USA	BQ.1.1.54	2023-01-08	3
USA	BQ.1.1.54	2023-01-09	9
USA	BQ.1.1.54	2023-01-10	4
USA	BQ.1.1.54	2023-01-11	6
USA	BQ.1.1.54	2023-01-12	3
USA	BQ.1.1.54	2023-01-13	3
USA	BQ.1.1.54	2023-01-14	3
USA	BQ.1.1.54	2023-01-15	3
USA	BQ.1.1.54	2023-01-16	4
USA	BQ.1.1.54	2023-01-17	4
USA	BQ.1.1.54	2023-01-18	6
USA	BQ.1.1.54	2023-01-19	2
USA	BQ.1.1.54	2023-01-20	9
USA	BQ.1.1.54	2023-01-21	5
USA	BQ.1.1.54	2023-01-22	2
USA	BQ.1.1.54	2023-01-23	5
USA	BQ.1.1.54	2023-01-24	6
USA	BQ.1.1.54	2023-01-25	1
USA	BQ.1.1.54	2023-01-26	4
USA	BQ.1.1.54	2023-01-27	4
USA	BQ.1.1.54	2023-01-28	1
USA	BQ.1.1.54	2023-01-29	3
USA	BQ.1.1.54	2023-01-30	1
USA	BQ.1.1.54	2023-01-31	2
USA	BQ.1.1.54	2023-02-01	2
USA	BQ.1.1.54	2023-02-02	3
USA	BQ.1.1.54	2023-02-03	3
USA	BQ.1.1.54	2023-02-05	2
USA	BQ.1.1.54	2023-02-06	7
USA	BQ.1.1.54	2023-02-07	2
USA	BQ.1.1.54	2023-02-09	4
USA	BQ.1.1.54	2023-02-10	2
USA	BQ.1.1.54	2023-02-11	1
USA	BQ.1.1.54	2023-02-12	1
USA	BQ.1.1.54	2023-02-13	1
USA	BQ.1.1.54	2023-02-14	1
USA	BQ.1.1.54	2023-02-16	2
USA	BQ.1.1.54	2023-02-17	5
USA	BQ.1.1.54	2023-02-20	2
USA	BQ.1.1.54	2023-02-21	1
USA	BQ.1.1.54	2023-02-23	1
USA	BQ.1.1.54	2023-02-26	1
USA	BQ.1.1.54	2023-02-27	1
USA	BQ.1.1.54	2023-02-28	1
USA	BQ.1.1.54	2023-03-01	1
USA	BQ.1.1.57	2022-10-03	1
USA	BQ.1.1.57	2022-10-09	1
USA	BQ.1.1.57	2022-10-15	1
USA	BQ.1.1.57	2022-10-17	1
USA	BQ.1.1.57	2022-10-19	1
USA	BQ.1.1.57	2022-10-24	1
USA	BQ.1.1.57	2022-10-26	1
USA	BQ.1.1.57	2022-10-30	1
USA	BQ.1.1.57	2022-11-05	2
USA	BQ.1.1.57	2022-11-07	1
USA	BQ.1.1.57	2022-11-11	4
USA	BQ.1.1.57	2022-11-12	1
USA	BQ.1.1.57	2022-11-14	1
USA	BQ.1.1.57	2022-11-16	1
USA	BQ.1.1.57	2022-11-18	1
USA	BQ.1.1.57	2022-11-19	1
USA	BQ.1.1.57	2022-11-20	3
USA	BQ.1.1.57	2022-11-21	6
USA	BQ.1.1.57	2022-11-22	4
USA	BQ.1.1.57	2022-11-23	3
USA	BQ.1.1.57	2022-11-24	1
USA	BQ.1.1.57	2022-11-25	7
USA	BQ.1.1.57	2022-11-26	6
USA	BQ.1.1.57	2022-11-27	8
USA	BQ.1.1.57	2022-11-28	9
USA	BQ.1.1.57	2022-11-29	5
USA	BQ.1.1.57	2022-11-30	5
USA	BQ.1.1.57	2022-12-01	4
USA	BQ.1.1.57	2022-12-02	3
USA	BQ.1.1.57	2022-12-03	2
USA	BQ.1.1.57	2022-12-04	2
USA	BQ.1.1.57	2022-12-05	4
USA	BQ.1.1.57	2022-12-06	8
USA	BQ.1.1.57	2022-12-07	3
USA	BQ.1.1.57	2022-12-08	8
USA	BQ.1.1.57	2022-12-09	4
USA	BQ.1.1.57	2022-12-10	4
USA	BQ.1.1.57	2022-12-12	6
USA	BQ.1.1.57	2022-12-13	5
USA	BQ.1.1.57	2022-12-14	4
USA	BQ.1.1.57	2022-12-15	1
USA	BQ.1.1.57	2022-12-16	1
USA	BQ.1.1.57	2022-12-17	3
USA	BQ.1.1.57	2022-12-18	2
USA	BQ.1.1.57	2022-12-19	4
USA	BQ.1.1.57	2022-12-20	6
USA	BQ.1.1.57	2022-12-21	5
USA	BQ.1.1.57	2022-12-22	3
USA	BQ.1.1.57	2022-12-23	3
USA	BQ.1.1.57	2022-12-24	4
USA	BQ.1.1.57	2022-12-25	2
USA	BQ.1.1.57	2022-12-26	4
USA	BQ.1.1.57	2022-12-27	4
USA	BQ.1.1.57	2022-12-28	4
